PLAYER NAME,ROUNDS---sg: approach the green---APPROACH THE GREEN,AVERAGE---sg: approach the green---APPROACH THE GREEN,TOTAL SG:APP---sg: approach the green---APPROACH THE GREEN,MEASURED ROUNDS---sg: approach the green---APPROACH THE GREEN,%---greens in regulation percentage---APPROACH THE GREEN,GREENS HIT---greens in regulation percentage---APPROACH THE GREEN,# HOLES---greens in regulation percentage---APPROACH THE GREEN,RELATIVE/PAR---greens in regulation percentage---APPROACH THE GREEN,AVG---average distance of birdie putts made---PUTTING,TOT DIST. (FT)---average distance of birdie putts made---PUTTING,TOT BIRDIE PUTTS MADE---average distance of birdie putts made---PUTTING,LONGEST MADE (FT)---average distance of birdie putts made---PUTTING,SHORTEST MADE (FT)---average distance of birdie putts made---PUTTING,AVG---average putting distance - all 1 putts---PUTTING,DISTANCE (FEET)---average putting distance - all 1 putts---PUTTING,TOTAL PUTTS---average putting distance - all 1 putts---PUTTING,AVG---putts per round - round 3---PUTTING,TOTAL PUTTS---putts per round - round 3---PUTTING,TOTAL ROUNDS---putts per round - round 3---PUTTING,AVG---overall putting average---PUTTING,# OF PUTTS---overall putting average---PUTTING,# OF HOLES---overall putting average---PUTTING,AVG---putts per round - round 2---PUTTING,TOTAL PUTTS---putts per round - round 2---PUTTING,TOTAL ROUNDS---putts per round - round 2---PUTTING,AVG---putts per round - round 1---PUTTING,TOTAL PUTTS---putts per round - round 1---PUTTING,TOTAL ROUNDS---putts per round - round 1---PUTTING,AVG---putts per round---PUTTING,TOTAL PUTTS---putts per round---PUTTING,TOTAL ROUNDS---putts per round---PUTTING,LOW TOTAL PUTTS---putts per round---PUTTING,AVG---putts per round - round 4---PUTTING,TOTAL PUTTS---putts per round - round 4---PUTTING,TOTAL ROUNDS---putts per round - round 4---PUTTING,AVG---3-putts per round---PUTTING,TOTAL 3 PUTTS---3-putts per round---PUTTING,TOTAL ROUNDS---3-putts per round---PUTTING,%---3-putt avoidance---PUTTING,TOTAL 3 PUTTS---3-putt avoidance---PUTTING,TOTAL HOLES (OVERALL)---3-putt avoidance---PUTTING,TOTAL---total 1 putts - inside 5'---PUTTING,TOTAL (FOR ALL DISTANCES)---total 1 putts - inside 5'---PUTTING,PCT OF ALL 1-PUTTS---total 1 putts - inside 5'---PUTTING,AVERAGE---sg: putting---PUTTING,TOTAL SG:PUTTING---sg: putting---PUTTING,MEASURED ROUNDS---sg: putting---PUTTING,AVG---1-putts per round---PUTTING,TOTAL 1 PUTTS---1-putts per round---PUTTING,TOTAL ROUNDS---1-putts per round---PUTTING,%---one-putt percentage---PUTTING,# OF 1 PUTTS---one-putt percentage---PUTTING,# OF HOLES---one-putt percentage---PUTTING,AVG DTP---proximity to hole (arg)---AROUND THE GREEN,TOTAL DISTANCE (FEET)---proximity to hole (arg)---AROUND THE GREEN,# OF SHOTS---proximity to hole (arg)---AROUND THE GREEN,SCRAMBLING RANK---proximity to hole (arg)---AROUND THE GREEN,%---scrambling---AROUND THE GREEN,PAR OR BETTER---scrambling---AROUND THE GREEN,MISSED GIR---scrambling---AROUND THE GREEN,AVERAGE---sg: around-the-green---AROUND THE GREEN,TOTAL SG:ARG---sg: around-the-green---AROUND THE GREEN,MEASURED ROUNDS---sg: around-the-green---AROUND THE GREEN,%---sand save percentage---AROUND THE GREEN,# SAVES---sand save percentage---AROUND THE GREEN,# BUNKERS---sand save percentage---AROUND THE GREEN,TOTAL O/U PAR---sand save percentage---AROUND THE GREEN,AVG---round 4 scoring average---SCORING,TOTAL STROKES---round 4 scoring average---SCORING,TOTAL ROUNDS---round 4 scoring average---SCORING,AVG---round 3 scoring average---SCORING,TOTAL STROKES---round 3 scoring average---SCORING,TOTAL ROUNDS---round 3 scoring average---SCORING,AVG---round 2 scoring average---SCORING,TOTAL STROKES---round 2 scoring average---SCORING,TOTAL ROUNDS---round 2 scoring average---SCORING,AVG---round 1 scoring average---SCORING,TOTAL STROKES---round 1 scoring average---SCORING,TOTAL ROUNDS---round 1 scoring average---SCORING,AVG---final round scoring average---SCORING,TOTAL STROKES---final round scoring average---SCORING,TOTAL ROUNDS---final round scoring average---SCORING,%---birdie or better percentage---SCORING,TOTAL BIRDIES---birdie or better percentage---SCORING,TOTAL HOLES---birdie or better percentage---SCORING,GIR RANK---birdie or better percentage---SCORING,TOTAL---total birdies---SCORING,TOTAL---total eagles---SCORING,AVG---scoring average (actual)---SCORING,TOTAL STROKES---scoring average (actual)---SCORING,TOTAL ROUNDS---scoring average (actual)---SCORING,AVERAGE---sg: total---SCORING,TOTAL SG:T---sg: total---SCORING,TOTAL SG:T2G---sg: total---SCORING,TOTAL SG:P---sg: total---SCORING,MEASURED ROUNDS---sg: total---SCORING,AVG---scoring average---SCORING,TOTAL STROKES---scoring average---SCORING,TOTAL ADJUSTMENT---scoring average---SCORING,TOTAL ROUNDS---scoring average---SCORING,VALUE---ball striking---OFF THE TEE,TOTAL DRV RANK---ball striking---OFF THE TEE,GIR RANK---ball striking---OFF THE TEE,EVENTS---total driving---OFF THE TEE,TOTAL---total driving---OFF THE TEE,DISTANCE RANK---total driving---OFF THE TEE,ACCURACY RANK---total driving---OFF THE TEE,%---hit fairway percentage---OFF THE TEE,FAIRWAYS HIT---hit fairway percentage---OFF THE TEE,POSSIBLE FAIRWAYS---hit fairway percentage---OFF THE TEE,RELATIVE TO PAR---hit fairway percentage---OFF THE TEE,EVENTS---right tendency---OFF THE TEE,%---right tendency---OFF THE TEE,NUMBER OF TIMES---right tendency---OFF THE TEE,ATTEMPTS---right tendency---OFF THE TEE,AVG RTP SCORE---right tendency---OFF THE TEE,EVENTS---distance from center of fairway---OFF THE TEE,AVG---distance from center of fairway---OFF THE TEE,TOTAL DISTANCE (FEET)---distance from center of fairway---OFF THE TEE,TOTAL STROKES---distance from center of fairway---OFF THE TEE,EVENTS---distance from edge of fairway---OFF THE TEE,AVG---distance from edge of fairway---OFF THE TEE,TOTAL DISTANCE (FEET)---distance from edge of fairway---OFF THE TEE,TOTAL STROKES---distance from edge of fairway---OFF THE TEE,%---rough tendency---OFF THE TEE,TOTAL ROUGH---rough tendency---OFF THE TEE,POSSIBLE FWYS---rough tendency---OFF THE TEE,RELATIVE TO PAR---rough tendency---OFF THE TEE,AVG (%)---percentage of yardage covered by tee shots - par 5's---OFF THE TEE,TOTAL SHOT DISTANCE---percentage of yardage covered by tee shots - par 5's---OFF THE TEE,TOTAL DISTANCE---percentage of yardage covered by tee shots - par 5's---OFF THE TEE,AVG (%)---percentage of yardage covered by tee shots - par 4's---OFF THE TEE,TOTAL SHOT DISTANCE---percentage of yardage covered by tee shots - par 4's---OFF THE TEE,TOTAL DISTANCE---percentage of yardage covered by tee shots - par 4's---OFF THE TEE,AVG (%)---percentage of yardage covered by tee shots---OFF THE TEE,TOTAL SHOT DISTANCE---percentage of yardage covered by tee shots---OFF THE TEE,TOTAL DISTANCE---percentage of yardage covered by tee shots---OFF THE TEE,EVENTS---left tendency---OFF THE TEE,%---left tendency---OFF THE TEE,NUMBER OF TIMES---left tendency---OFF THE TEE,ATTEMPTS---left tendency---OFF THE TEE,AVG RTP SCORE---left tendency---OFF THE TEE,%---driving accuracy percentage---OFF THE TEE,FAIRWAYS HIT---driving accuracy percentage---OFF THE TEE,POSSIBLE FAIRWAYS---driving accuracy percentage---OFF THE TEE,AVG.---driving distance---OFF THE TEE,TOTAL DISTANCE---driving distance---OFF THE TEE,TOTAL DRIVES---driving distance---OFF THE TEE,AVERAGE---sg: off-the-tee---OFF THE TEE,TOTAL SG:OTT---sg: off-the-tee---OFF THE TEE,MEASURED ROUNDS---sg: off-the-tee---OFF THE TEE,AVERAGE---sg: tee-to-green---OFF THE TEE,SG:OTT---sg: tee-to-green---OFF THE TEE,SG:APR---sg: tee-to-green---OFF THE TEE,SG:ARG---sg: tee-to-green---OFF THE TEE,MEASURED ROUNDS---sg: tee-to-green---OFF THE TEE,%---going for the green - birdie or better---APPROACH THE GREEN,# OF BIRDIE OR BETTER---going for the green - birdie or better---APPROACH THE GREEN,ATTEMPTS---going for the green - birdie or better---APPROACH THE GREEN,RTP-SUCCESSES---going for the green - birdie or better---APPROACH THE GREEN,RTP-NOT GOING FOR THE GRN---going for the green - birdie or better---APPROACH THE GREEN,%---going for the green - hit green pct.---APPROACH THE GREEN,SUCCESSES---going for the green - hit green pct.---APPROACH THE GREEN,ATTEMPTS---going for the green - hit green pct.---APPROACH THE GREEN,RTP-SUCCESSES---going for the green - hit green pct.---APPROACH THE GREEN,RTP-NOT GOING FOR THE GRN---going for the green - hit green pct.---APPROACH THE GREEN,%---birdie or better percentage - right rough---APPROACH THE GREEN,TOTAL BIRDIES---birdie or better percentage - right rough---APPROACH THE GREEN,TOTAL HOLES---birdie or better percentage - right rough---APPROACH THE GREEN,%---birdie or better percentage - left rough---APPROACH THE GREEN,TOTAL BIRDIES---birdie or better percentage - left rough---APPROACH THE GREEN,TOTAL HOLES---birdie or better percentage - left rough---APPROACH THE GREEN,AVG---rough proximity---APPROACH THE GREEN,TOTAL DISTANCE (INCHES)---rough proximity---APPROACH THE GREEN,ATTEMPTS---rough proximity---APPROACH THE GREEN,TOTAL DISTANCE (FEET)---rough proximity---APPROACH THE GREEN,RELATIVE TO PAR---rough proximity---APPROACH THE GREEN,%---birdie or better percentage - fairway---APPROACH THE GREEN,TOTAL BIRDIES---birdie or better percentage - fairway---APPROACH THE GREEN,TOTAL HOLES---birdie or better percentage - fairway---APPROACH THE GREEN,AVG---proximity to hole---APPROACH THE GREEN,TOTAL DISTANCE (FEET)---proximity to hole---APPROACH THE GREEN,# OF ATTEMPTS---proximity to hole---APPROACH THE GREEN,GIR RANK---proximity to hole---APPROACH THE GREEN,%---gir percentage from other than fairway---APPROACH THE GREEN,GREENS HIT---gir percentage from other than fairway---APPROACH THE GREEN,# OF HOLES---gir percentage from other than fairway---APPROACH THE GREEN,%---gir percentage from fairway---APPROACH THE GREEN,GREENS HIT---gir percentage from fairway---APPROACH THE GREEN,# OF HOLES---gir percentage from fairway---APPROACH THE GREEN
Rory Sabbatini,75,-0.198,-13.252,67,64.81,875,1350,-0.3,"10' 3""",2581.0,252,58,"6""","7' 11""",3823.417,482,28.77,374,13,1.604,2166,1350,28.63,687,24,29.32,733,25,28.88,2166,75,23,28.62,372,13,0.55,41,75,3.11,42,1350,246,482,51.0,0.176,11.816,67,7.29,547,75,40.52,547,1350,"8' 0""",3288.25,413,174,54.74,260,475,-0.056,-3.748,67,58.62,68,116,36.0,71.54,930,13,70.0,910,13,70.88,1701,24,70.68,1767,25,71.54,930,13,22.37,302,1350,130,296,6,70.77,5308,75,-0.078,-5.206,-17.02,11.816,67,71.141,5308,27.546,75,303,173,130,25,259,177,82,61.52,574,933,-0.2,25,61.6,191,310,+1.73,25,"24' 4""",13344.917,549,25,"25' 3""",7665.917,304,28.51,266,933,+1.05,51.03,602833,118129,65.84,2056021,312286,61.77,2658854,430415,25,38.4,119,310,+1.60,62.08,650,1047,287.5,43125,150,-0.001,-0.039,67,-0.254,-0.001,-0.198,-0.056,67,56.06,74,132,-79,-10.00,22.73,30,132,-29,-10.00,15.6,22,141,15.96,15,94,"43' 9""",123448,235,10287.333,+22.00,24.43,213,872,"37' 10""",45141.0,1193,Under,50.38,200,397,76.15,495,650
Nick Watney,62,-0.205,-8.623,42,65.33,635,972,-0.21,"10' 1""",1238.333,123,56,"8""","7' 6""",1957.833,261,31.0,124,4,1.652,1606,972,29.3,674,23,30.17,694,23,29.74,1606,54,24,28.5,114,4,0.57,31,54,3.19,31,972,134,261,51.3,-0.458,-19.25,42,6.35,343,54,35.29,343,972,"7' 6""",1829.667,245,161,56.38,190,337,-0.09,-3.759,42,32.43,24,74,41.0,69.75,279,4,71.5,286,4,71.96,1655,23,72.48,1667,23,69.75,279,4,17.08,166,972,119,161,5,71.98,3887,54,-1.442,-60.554,-41.303,-19.25,42,72.787,3887,43.484,54,291,172,119,25,257,69,188,53.91,310,575,-0.15,25,48.1,125,260,+1.28,25,"24' 9""",7534.917,304,25,"31' 7""",8249.167,261,32.35,186,575,+0.43,52.71,415890,78907,66.56,1261364,189506,62.49,1677254,268413,25,51.9,135,260,+1.04,51.59,389,754,299.3,32321,108,-0.689,-28.923,42,-0.983,-0.689,-0.205,-0.09,42,51.32,39,76,-43,+5.00,25.0,19,76,-19,+5.00,10.84,9,83,13.33,12,90,"44' 3""",91922,173,7660.167,+12.00,19.05,100,525,"35' 5""",26650.417,752,Over,56.44,206,365,77.38,301,389
Danny Willett,51,-0.207,-5.79,28,60.64,513,846,-0.28,"10' 0""",878.167,88,39,"1""","7' 4""",1505.167,206,28.67,258,9,1.586,1342,846,28.71,402,14,28.4,426,15,28.55,1342,47,24,28.44,256,9,0.57,27,47,3.19,27,846,112,206,54.4,-0.096,-2.692,28,7.38,347,47,41.02,347,846,"7' 5""",1466.583,197,167,56.16,187,333,0.518,14.514,28,51.9,41,79,28.0,73.0,657,9,70.22,632,9,71.36,999,14,71.93,1079,15,73.0,657,9,20.92,177,846,192,173,4,71.64,3367,47,0.16,4.475,7.169,-2.692,28,71.164,3367,- 22.270,47,349,157,192,16,231,122,109,57.66,222,385,-0.14,16,56.0,79,141,+0.63,16,"26' 8""",5706.5,214,16,"33' 6""",4686.833,140,30.13,116,385,+1.55,52.27,299506,57305,65.4,821518,125620,61.28,1121024,182925,16,44.0,62,141,+2.58,60.0,393,655,293.9,27622,94,-0.056,-1.572,28,0.256,-0.056,-0.207,0.518,28,58.18,32,55,-34,-5.00,16.36,9,55,-11,-5.00,20.75,11,53,12.77,6,47,"46' 7""",55873,100,4656.083,+15.00,22.19,81,365,"39' 8""",19831.917,500,Over,46.56,122,262,73.54,289,393
Nick Taylor,94,-0.217,-17.992,83,65.62,1063,1620,-0.29,"9' 5""",2772.5,294,54,"2""","7' 2""",4402.5,613,28.44,512,18,1.596,2586,1620,28.48,769,27,28.89,780,27,28.73,2586,90,24,29.17,525,18,0.47,42,90,2.65,43,1620,318,613,51.9,0.165,13.693,83,7.36,662,90,40.86,662,1620,"7' 11""",4281.0,539,61,60.68,338,557,0.004,0.296,83,53.85,63,117,30.0,71.11,1280,18,71.33,1284,18,70.48,1903,27,69.85,1886,27,71.11,1280,18,21.42,347,1620,105,335,12,70.59,6353,90,-0.033,-2.769,-16.461,13.693,83,71.344,6353,67.993,90,168,63,105,29,179,120,59,63.49,732,1153,-0.22,29,42.1,169,401,+1.24,29,"26' 1""",18625.833,715,29,"26' 5""",10454.417,396,25.85,298,1153,+1.38,52.31,819722,156710,67.22,2533102,376821,62.84,3352824,533531,29,57.9,232,401,+2.33,63.91,804,1258,294.0,52918,180,0.015,1.232,83,-0.198,0.015,-0.217,0.004,83,56.38,106,188,-117,-8.00,20.74,39,188,-42,-8.00,10.74,13,121,13.42,20,149,"45' 5""",147223,270,12268.583,+39.00,23.74,259,1091,"37' 0""",54718.833,1480,1 Under,48.68,221,454,77.49,623,804
Maverick McNealy,84,-0.223,-14.697,66,66.52,934,1404,-0.3,"10' 4""",2505.333,243,51,"3""","7' 8""",3661.5,478,28.07,421,15,1.581,2220,1404,28.46,683,24,28.5,684,24,28.46,2220,78,23,28.8,432,15,0.5,39,78,2.85,40,1404,228,478,47.7,0.118,7.766,66,7.37,575,78,40.95,575,1404,"7' 6""",3036.333,403,36,61.7,290,470,0.067,4.425,66,54.21,58,107,23.0,69.93,1049,15,69.13,1037,15,70.25,1686,24,71.04,1705,24,69.93,1049,15,22.72,319,1404,85,311,8,70.22,5477,78,0.233,15.383,7.619,7.766,66,70.764,5477,42.629,78,155,70,85,26,181,77,104,61.18,561,917,-0.2,26,62.0,207,334,+1.79,26,"25' 11""",14249.25,550,26,"25' 6""",8387.833,329,29.66,272,917,+1.07,53.08,647577,121998,67.77,2036002,300435,63.53,2683579,422433,26,38.0,127,334,+1.34,60.48,658,1088,298.7,46595,156,0.271,17.874,66,0.115,0.271,-0.223,0.067,66,53.7,87,162,-91,-17.00,20.99,34,162,-31,-17.00,13.33,18,135,11.84,9,76,"45' 8""",115539,211,9628.25,+25.00,24.77,214,864,"36' 5""",42373.917,1163,1 Under,51.63,222,430,78.57,517,658
Nelson Ledesma,54,-0.224,-7.849,35,65.39,565,864,-0.27,"8' 11""",1094.833,123,39,"3""","7' 3""",1787.083,247,28.71,201,7,1.619,1399,864,29.0,493,17,29.59,503,17,29.15,1399,48,23,28.86,202,7,0.6,29,48,3.47,30,864,125,247,50.6,-0.386,-13.521,35,7.0,336,48,38.89,336,864,"7' 8""",1777.0,233,166,56.19,168,299,-0.066,-2.305,35,36.23,25,69,28.0,69.0,483,7,71.86,503,7,71.65,1218,17,72.12,1226,17,69.0,483,7,20.95,181,864,116,175,6,71.46,3430,48,-1.167,-40.86,-27.337,-13.521,35,72.469,3430,48.505,48,300,184,116,19,293,172,121,61.95,298,481,-0.19,19,44.4,79,178,+0.76,19,"26' 1""",7659.25,294,19,"28' 4""",5100.583,180,28.27,136,481,+1.10,51.27,338926,66100,66.24,1046192,157937,61.83,1385118,224037,19,55.6,99,178,+3.13,59.25,397,670,288.2,27665,96,-0.491,-17.188,35,-0.781,-0.491,-0.224,-0.066,35,49.32,36,73,-41,-2.00,15.07,11,73,-15,-2.00,18.97,11,58,15.49,11,71,"37' 11""",58719,129,4893.25,+6.00,23.28,105,451,"36' 8""",22865.417,624,Under,53.48,146,273,74.81,297,397
Rafa Cabrera Bello,76,-0.227,-13.599,60,62.69,835,1332,-0.26,"10' 7""",2047.417,193,49,"5""","7' 8""",3246.083,425,29.67,356,12,1.62,2158,1332,28.6,715,25,29.0,725,25,29.16,2158,74,25,30.17,362,12,0.54,40,74,3.0,40,1332,200,425,47.1,0.318,19.079,60,6.95,514,74,38.59,514,1332,"8' 1""",3176.917,395,150,56.94,283,497,0.02,1.188,60,47.24,60,127,49.0,71.83,862,12,72.17,866,12,71.44,1786,25,71.28,1782,25,71.83,862,12,18.62,248,1332,175,240,8,71.57,5296,74,-0.184,-11.038,-30.115,19.079,60,71.556,5296,- .839,74,330,155,175,26,228,175,53,64.11,536,836,-0.15,26,49.8,117,235,+1.37,26,"26' 9""",12666.667,473,26,"22' 7""",5078.583,225,25.0,209,836,+1.15,50.2,558088,111174,64.4,1815791,281975,60.38,2373879,393149,26,50.2,118,235,+1.95,64.41,666,1034,288.0,42619,148,-0.295,-17.72,60,-0.502,-0.295,-0.227,0.02,60,56.88,62,109,-67,-4.00,19.27,21,109,-23,-4.00,13.95,12,86,13.64,12,88,"45' 11""",95941,174,7995.083,+26.00,20.96,171,816,"38' 5""",41236.25,1074,Under,47.55,175,368,73.57,490,666
Hudson Swafford,82,-0.233,-15.348,66,67.89,1002,1476,-0.29,"8' 8""",2140.917,247,47,"3""","7' 6""",3328.083,442,30.08,361,12,1.641,2422,1476,29.97,869,29,28.9,838,29,29.54,2422,82,23,29.5,354,12,0.55,45,82,3.18,47,1476,215,442,48.6,0.001,0.084,66,6.76,554,82,37.53,554,1476,"8' 6""",3031.75,358,194,50.84,241,474,-0.505,-33.331,66,50.91,56,110,39.0,70.17,842,12,69.75,837,12,71.41,2071,29,71.52,2074,29,70.17,842,12,22.09,326,1476,50,314,12,71.02,5824,82,-0.684,-45.152,-45.234,0.084,66,71.738,5824,58.512,82,53,3,50,29,102,45,57,63.63,586,921,-0.21,29,45.9,150,327,+2.20,29,"26' 7""",15154.75,570,29,"27' 4""",8580.5,314,25.08,231,921,+1.47,53.89,642508,119217,66.99,2046666,305520,63.31,2689174,424737,29,54.1,177,327,+2.37,63.94,734,1148,303.1,49713,164,0.052,3.441,66,-0.685,0.052,-0.233,-0.505,66,63.69,100,157,-109,-3.00,26.75,42,157,-41,-3.00,15.24,16,105,16.19,17,105,"47' 6""",119799,210,9983.25,+39.00,23.81,210,882,"37' 1""",43482.0,1172,Under,52.17,216,414,78.61,577,734
Robby Shelton,86,-0.236,-16.755,71,61.18,881,1440,-0.26,"9' 2""",2093.917,229,56,"6""","6' 10""",3579.333,527,28.6,286,10,1.581,2276,1440,28.63,859,30,28.37,851,30,28.45,2276,80,23,28.0,280,10,0.58,46,80,3.19,46,1440,288,527,54.6,-0.322,-22.87,71,7.48,598,80,41.53,598,1440,"7' 2""",3585.333,502,124,58.14,325,559,0.258,18.336,71,52.78,76,144,40.0,71.3,713,10,69.7,697,10,70.77,2123,30,73.03,2191,30,71.3,713,10,19.58,282,1440,187,279,3,71.55,5724,80,-0.685,-48.607,-25.735,-22.87,71,71.807,5724,20.580,80,372,185,187,32,294,126,168,54.9,538,980,-0.12,32,50.5,206,408,+1.21,32,"24' 2""",12422.25,514,32,"27' 9""",11134.917,401,31.12,305,980,+1.08,51.97,660982,127191,66.41,2205814,332144,62.41,2866796,459335,32,49.5,202,408,+1.98,55.82,623,1116,293.7,46984,160,-0.385,-27.333,71,-0.362,-0.385,-0.236,0.258,71,56.52,91,161,-93,+5.00,12.42,20,161,-18,+5.00,14.18,19,134,16.15,21,130,"45' 8""",144663,264,12055.25,+45.00,20.94,182,869,"37' 11""",47628.833,1256,Under,47.26,233,493,73.68,459,623
Tom Lewis,88,-0.238,-16.685,70,65.56,944,1440,-0.24,"9' 2""",2067.167,225,45,"3""","7' 1""",3257.917,462,29.57,414,14,1.634,2353,1440,29.65,771,26,29.35,763,26,29.41,2353,80,25,28.93,405,14,0.54,43,80,3.06,44,1440,231,462,50.0,-0.126,-8.826,70,6.63,530,80,36.81,530,1440,"8' 1""",3522.917,437,133,57.86,287,496,-0.169,-11.846,70,53.04,61,115,25.0,71.14,996,14,71.71,1004,14,71.88,1869,26,70.46,1832,26,71.14,996,14,19.31,278,1440,109,273,5,71.26,5701,80,-0.175,-12.272,-3.442,-8.826,70,71.439,5701,14.105,80,221,112,109,28,197,52,145,56.89,549,965,-0.18,28,57.1,217,380,+1.24,28,"25' 4""",13395.417,529,28,"27' 1""",10358.667,383,31.19,301,965,+1.00,53.09,685762,129164,67.86,2179482,321180,63.62,2865244,450344,28,42.9,163,380,+1.41,57.36,639,1114,302.5,48404,160,0.358,25.07,70,-0.049,0.358,-0.238,-0.169,70,57.32,90,157,-94,-9.00,22.93,36,157,-37,-9.00,16.67,25,150,11.11,12,108,"45' 3""",140165,258,11680.417,+38.00,21.09,186,882,"37' 5""",46532.75,1245,Under,50.95,242,475,79.5,508,639
Rickie Fowler,78,-0.244,-15.885,65,63.96,898,1404,-0.28,"8' 9""",1977.583,227,43,"6""","6' 8""",3090.417,466,29.07,436,15,1.602,2249,1404,28.83,692,24,28.54,685,24,28.83,2249,78,23,29.07,436,15,0.47,37,78,2.78,39,1404,252,466,54.1,-0.091,-5.902,65,7.13,556,78,39.6,556,1404,"7' 9""",3304.0,426,151,56.92,288,506,0.343,22.263,65,43.12,47,109,44.0,71.07,1066,15,72.27,1084,15,71.5,1716,24,70.79,1699,24,71.07,1066,15,20.87,293,1404,156,290,3,71.35,5565,78,0.103,6.722,12.626,-5.902,65,71.33,5565,- 1.225,78,245,89,156,24,189,98,91,63.02,564,895,-0.18,24,41.8,119,285,+1.01,24,"25' 1""",13340.167,532,24,"29' 0""",8086.167,279,27.04,242,895,+0.87,52.31,666903,127480,66.2,1957187,295662,62.01,2624090,423142,24,58.2,166,285,+2.47,61.49,669,1088,297.0,46332,156,0.096,6.245,65,0.194,0.096,-0.244,0.343,65,55.71,78,140,-79,-9.00,16.43,23,140,-21,-9.00,22.47,20,89,13.27,15,113,"45' 10""",111067,202,9255.583,+18.00,22.02,190,863,"36' 10""",42215.917,1146,Under,48.93,205,419,74.44,498,669
Kevin Tway,68,-0.252,-12.869,51,67.11,749,1116,-0.28,"9' 1""",1596.583,176,37,"4""","7' 4""",2607.917,356,29.33,264,9,1.625,1814,1116,28.86,635,22,30.0,660,22,29.26,1814,62,23,28.33,255,9,0.55,34,62,3.05,34,1116,185,356,52.0,0.203,10.349,51,6.84,424,62,37.99,424,1116,"8' 6""",2784.5,329,134,57.77,212,367,0.076,3.884,51,49.33,37,75,27.0,69.11,622,9,70.56,635,9,70.73,1556,22,70.55,1552,22,69.11,622,9,20.88,233,1116,65,225,8,70.4,4365,62,-0.112,-5.701,-16.047,10.349,51,71.175,4365,47.820,62,195,130,65,24,207,25,182,52.64,369,701,-0.21,24,55.2,176,319,+0.11,24,"25' 0""",8887.833,355,24,"33' 5""",10628.333,318,33.95,238,701,-0.29,54.62,491039,89896,68.23,1609769,235925,64.48,2100808,325821,24,44.8,143,319,+1.40,53.24,460,864,307.0,38070,124,-0.139,-7.082,51,-0.315,-0.139,-0.252,0.076,51,50.0,61,122,-67,-12.00,25.41,31,122,-31,-12.00,15.87,20,126,13.33,12,90,"42' 7""",110301,216,9191.75,+6.00,22.75,139,611,"38' 0""",34569.083,909,Under,55.69,225,404,79.13,364,460
Anirban Lahiri,68,-0.254,-13.703,54,64.62,791,1224,-0.33,"9' 5""",1851.333,196,57,"4""","6' 10""",2708.583,394,28.0,336,12,1.569,1921,1224,28.64,630,22,28.27,622,22,28.25,1921,68,23,27.75,333,12,0.38,26,68,2.12,26,1224,224,394,56.9,-0.039,-2.089,54,7.63,519,68,42.4,519,1224,"6' 11""",2418.25,351,67,60.51,262,433,0.089,4.822,54,51.52,51,99,37.0,69.08,829,12,69.17,830,12,71.05,1563,22,70.36,1548,22,69.08,829,12,23.2,284,1224,137,274,10,70.15,4770,68,0.077,4.161,6.253,-2.089,54,70.982,4770,56.785,68,287,150,137,22,224,80,144,59.28,444,749,-0.2,22,55.0,164,298,+0.12,22,"24' 6""",10570.333,432,22,"26' 2""",7828.917,299,30.31,227,749,-0.35,53.02,524620,98950,67.58,1673778,247681,63.42,2198398,346631,22,45.0,134,298,+0.82,57.56,548,952,298.4,40576,136,0.28,15.128,54,0.116,0.28,-0.254,0.089,54,59.83,70,117,-77,-12.00,22.22,26,117,-31,-12.00,19.35,24,124,24.1,20,83,"40' 6""",100667,207,8388.917,-3.00,23.17,158,682,"35' 8""",34344.25,964,1 Under,55.69,225,404,75.55,414,548
Jim Herman,66,-0.254,-14.962,59,66.67,792,1188,-0.24,"9' 6""",1886.25,198,55,"6""","7' 6""",2817.833,375,29.64,326,11,1.655,1966,1188,29.23,643,22,30.0,660,22,29.79,1966,66,23,30.64,337,11,0.67,44,66,3.87,46,1188,185,375,49.3,-0.298,-17.599,59,6.33,418,66,35.19,418,1188,"8' 7""",2940.0,343,192,52.27,207,396,-0.238,-14.02,59,45.45,40,88,36.0,71.82,790,11,70.45,775,11,70.95,1561,22,71.91,1582,22,71.82,790,11,20.62,245,1188,79,238,7,71.33,4708,66,-0.454,-26.778,-9.177,-17.599,59,71.7,4708,24.203,66,128,49,79,22,166,134,32,66.5,544,818,-0.18,22,50.8,126,248,+2.06,22,"25' 3""",13402.667,531,22,"18' 8""",4577.25,245,27.51,225,818,+1.87,52.39,540444,103161,65.44,1785781,272907,61.86,2326225,376068,22,49.2,122,248,+2.54,66.78,613,918,292.5,38612,132,0.336,19.804,59,-0.156,0.336,-0.254,-0.238,59,55.36,62,112,-66,-14.00,25.0,28,112,-28,-14.00,10.0,10,100,11.24,10,89,"46' 6""",105505,189,8792.083,+38.00,23.41,192,820,"35' 5""",37245.583,1052,Under,48.52,148,305,79.12,485,613
